DATAFLOW,FREQ: Frequency,YEARS: Year,MONTH: Month,TEMPERATURE: Temperature,MUNICIPALITY: Municipality,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_TEMPERATURE_2: Note Temperature 2,NOTE_TEMPERATURE_1: Note Temperature 1,NOTE_MUNICIPALITY_2: Note Municipality 2,NOTE_MUNICIPALITY_1: Note Municipality 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,-1.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,14.06,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-11.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,19,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL01: 12 month average,T02: Minimum temperatures,S02: Clervaux,2021,-1.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1962: 1962,SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.98,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2006: 2006,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-9.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2012: 2012,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,36.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-8.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,1.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-7.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2013: 2013,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,33.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2001: 2001,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,12.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,20.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL13: December,T02: Minimum temperatures,S03: Grevenmacher,2021,-16.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL13: December,T01: Maximum temperatures,S03: Grevenmacher,2021,12.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1970: 1970,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,0.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,5.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,32.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,26.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,27.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-4.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1986: 1986,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,0.61,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2006: 2006,SL04: March,T01: Maximum temperatures,S03: Grevenmacher,2021,17,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,4.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,-2.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2000: 2000,SL13: December,T01: Maximum temperatures,S03: Grevenmacher,2021,14.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2017: 2017,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,0.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL10: September,T02: Minimum temperatures,S03: Grevenmacher,2021,2.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1970: 1970,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,23.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,6.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1982: 1982,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,18.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1993: 1993,SL10: September,T01: Maximum temperatures,S03: Grevenmacher,2021,24.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,13.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.35,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1986: 1986,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1970: 1970,SL09: August,T01: Maximum temperatures,S02: Clervaux,2021,27.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-13.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,2.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL08: July,T01: Maximum temperatures,S03: Grevenmacher,2021,35.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,19.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971-2000: 1971-2000,SL10: September,T01: Maximum temperatures,S01: Luxembourg-City,2021,25.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL09: August,T01: Maximum temperatures,S02: Clervaux,2021,29.99133333,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2017: 2017,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,5.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,-2.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.21,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,33.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,8.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2016: 2016,SL12: November,T02: Minimum temperatures,S02: Clervaux,2021,-7.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,25,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971-2000: 1971-2000,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,26.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-7.12,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,27.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL07: June,T01: Maximum temperatures,S02: Clervaux,2021,29.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,2021,12.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,15.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-3.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,37.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1962: 1962,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,24.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL07: June,T01: Maximum temperatures,S01: Luxembourg-City,2021,27.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,2021,34.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2016: 2016,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,36.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,21.1,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3.83,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1982: 1982,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,18.85,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,8.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL08: July,T01: Maximum temperatures,S03: Grevenmacher,2021,34.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,4.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,33.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971: 1971,SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,2021,-13.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,21,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1951-1980: 1951-1980,SL13: December,T01: Maximum temperatures,S02: Clervaux,2021,9.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,2021,14.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL02: January,T01: Maximum temperatures,S03: Grevenmacher,2021,10.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2017: 2017,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-12.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981-2010: 1981-2010,SL08: July,T01: Maximum temperatures,S03: Grevenmacher,2021,32.63,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1996: 1996,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2002: 2002,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,7.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL01: 12 month average,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1970: 1970,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,22.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,16.27666667,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-6.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-5.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,21,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,22.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1989: 1989,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,22.88,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1962: 1962,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,-11.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,5.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL02: January,T01: Maximum temperatures,S03: Grevenmacher,2021,14.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1993: 1993,SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4.56,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL12: November,T01: Maximum temperatures,S03: Grevenmacher,2021,14.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,15.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-13,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,4.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,20,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,10.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL09: August,T02: Minimum temperatures,S03: Grevenmacher,2021,8.37,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL04: March,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,4.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-9.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981-2010: 1981-2010,SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,2021,32.71,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-3.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2001: 2001,SL09: August,T01: Maximum temperatures,S02: Clervaux,2021,30.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971-2000: 1971-2000,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,2.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981: 1981,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,22,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,17.73,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,19.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL11: October,T02: Minimum temperatures,S02: Clervaux,2021,-2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,19,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,7.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971-2000: 1971-2000,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,14.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
